image_id,image_path,environment,plotNumber,genotype,estimated_leaf_area,log_estimated_leaf_area,sam3_n_crops,leaf_area_segmentation_method,leaf_area_status
250052_LeafPhotoA_2025-10-01 09_13_28.092,data/externalsourcerequired/fvsu2025/images/250052_LeafPhotoA_2025-10-01 09_13_28.092-05_00.jpg,Georgia2025,250052,PI576385,1765670,14.384040779717825,4,CV2,ok
250052_LeafPhotoA_2025-10-01 09_13_51.583,data/externalsourcerequired/fvsu2025/images/250052_LeafPhotoA_2025-10-01 09_13_51.583-05_00.jpg,Georgia2025,250052,PI576385,1435993,14.177367153926614,4,CV2,ok
250052_LeafPhotoA_2025-10-01 09_14_07.066,data/externalsourcerequired/fvsu2025/images/250052_LeafPhotoA_2025-10-01 09_14_07.066-05_00.jpg,Georgia2025,250052,PI576385,2871954,14.870503192308892,4,CV2,ok
250053_LeafPhotoA_2025-10-01 09_12_18.166,data/externalsourcerequired/fvsu2025/images/250053_LeafPhotoA_2025-10-01 09_12_18.166-05_00.jpg,Georgia2025,250053,PI597950,1668234,14.327276139831204,4,CV2,ok
250053_LeafPhotoA_2025-10-01 09_12_38.147,data/externalsourcerequired/fvsu2025/images/250053_LeafPhotoA_2025-10-01 09_12_38.147-05_00.jpg,Georgia2025,250053,PI597950,1576760,14.270882666665292,4,CV2,ok
250053_LeafPhotoA_2025-10-01 09_12_58.975,data/externalsourcerequired/fvsu2025/images/250053_LeafPhotoA_2025-10-01 09_12_58.975-05_00.jpg,Georgia2025,250053,PI597950,2136283,14.574577960922817,4,CV2,ok
250054_LeafPhotoA_2025-10-01 09_10_26.507,data/externalsourcerequired/fvsu2025/images/250054_LeafPhotoA_2025-10-01 09_10_26.507-05_00.jpg,Georgia2025,250054,PI597951,2245894,14.624614218153448,4,CV2,ok
250054_LeafPhotoA_2025-10-01 09_10_58.933,data/externalsourcerequired/fvsu2025/images/250054_LeafPhotoA_2025-10-01 09_10_58.933-05_00.jpg,Georgia2025,250054,PI597951,2706432,14.811141720203743,4,CV2,ok
250054_LeafPhotoA_2025-10-01 09_11_22.496,data/externalsourcerequired/fvsu2025/images/250054_LeafPhotoA_2025-10-01 09_11_22.496-05_00.jpg,Georgia2025,250054,PI597951,1608108,14.29056889064474,4,CV2,ok
250055_LeafPhotoA_2025-10-01 09_08_58.929,data/externalsourcerequired/fvsu2025/images/250055_LeafPhotoA_2025-10-01 09_08_58.929-05_00.jpg,Georgia2025,250055,PI597961,3927327,15.183469599764924,4,CV2,ok
250055_LeafPhotoA_2025-10-01 09_09_17.668,data/externalsourcerequired/fvsu2025/images/250055_LeafPhotoA_2025-10-01 09_09_17.668-05_00.jpg,Georgia2025,250055,PI597961,3738276,15.134135100547965,4,CV2,ok
250055_LeafPhotoA_2025-10-01 09_09_38.732,data/externalsourcerequired/fvsu2025/images/250055_LeafPhotoA_2025-10-01 09_09_38.732-05_00.jpg,Georgia2025,250055,PI597961,3265159,14.998819017822411,3,CV2,ok
250056_LeafPhotoA_2025-10-01 09_07_28.715,data/externalsourcerequired/fvsu2025/images/250056_LeafPhotoA_2025-10-01 09_07_28.715-05_00.jpg,Georgia2025,250056,PI656044,3649955,15.11022539671555,4,CV2,ok
250056_LeafPhotoA_2025-10-01 09_07_45.959,data/externalsourcerequired/fvsu2025/images/250056_LeafPhotoA_2025-10-01 09_07_45.959-05_00.jpg,Georgia2025,250056,PI656044,3404501,15.040608937634003,4,CV2,ok
250056_LeafPhotoA_2025-10-01 09_08_00.226,data/externalsourcerequired/fvsu2025/images/250056_LeafPhotoA_2025-10-01 09_08_00.226-05_00.jpg,Georgia2025,250056,PI656044,2643930,14.787777004565422,4,CV2,ok
250057_LeafPhotoA_2025-10-01 09_05_27.847,data/externalsourcerequired/fvsu2025/images/250057_LeafPhotoA_2025-10-01 09_05_27.847-05_00.jpg,Georgia2025,250057,PI597952,3949735,15.189159046019169,4,CV2,ok
250057_LeafPhotoA_2025-10-01 09_06_02.637,data/externalsourcerequired/fvsu2025/images/250057_LeafPhotoA_2025-10-01 09_06_02.637-05_00.jpg,Georgia2025,250057,PI597952,2076429,14.546160149318128,4,CV2,ok
250057_LeafPhotoA_2025-10-01 09_06_27.929,data/externalsourcerequired/fvsu2025/images/250057_LeafPhotoA_2025-10-01 09_06_27.929-05_00.jpg,Georgia2025,250057,PI597952,1409728,14.15890733594383,4,CV2,ok
250058_LeafPhotoA_2025-10-01 09_03_19.621,data/externalsourcerequired/fvsu2025/images/250058_LeafPhotoA_2025-10-01 09_03_19.621-05_00.jpg,Georgia2025,250058,PI656034,2764529,14.832380834847987,4,CV2,ok
250058_LeafPhotoA_2025-10-01 09_04_18.463,data/externalsourcerequired/fvsu2025/images/250058_LeafPhotoA_2025-10-01 09_04_18.463-05_00.jpg,Georgia2025,250058,PI656034,4460518,15.310775460749872,4,CV2,ok
250058_LeafPhotoA_2025-10-01 09_04_36.163,data/externalsourcerequired/fvsu2025/images/250058_LeafPhotoA_2025-10-01 09_04_36.163-05_00.jpg,Georgia2025,250058,PI656034,4498270,15.319203436378393,3,CV2,ok
250059_LeafPhotoA_2025-10-01 08_57_28.668,data/externalsourcerequired/fvsu2025/images/250059_LeafPhotoA_2025-10-01 08_57_28.668-05_00.jpg,Georgia2025,250059,PI585291,1942378,14.479423553588775,4,CV2,ok
250059_LeafPhotoA_2025-10-01 08_57_51.704,data/externalsourcerequired/fvsu2025/images/250059_LeafPhotoA_2025-10-01 08_57_51.704-05_00.jpg,Georgia2025,250059,PI585291,1530210,14.240915538851986,4,CV2,ok
250059_LeafPhotoA_2025-10-01 08_58_19.600,data/externalsourcerequired/fvsu2025/images/250059_LeafPhotoA_2025-10-01 08_58_19.600-05_00.jpg,Georgia2025,250059,PI585291,3824851,15.15703007023567,4,CV2,ok
250060_LeafPhotoA_2025-10-01 08_56_14.677,data/externalsourcerequired/fvsu2025/images/250060_LeafPhotoA_2025-10-01 08_56_14.677-05_00.jpg,Georgia2025,250060,PI656068,3735289,15.133335749727026,4,CV2,ok
250060_LeafPhotoA_2025-10-01 08_56_35.775,data/externalsourcerequired/fvsu2025/images/250060_LeafPhotoA_2025-10-01 08_56_35.775-05_00.jpg,Georgia2025,250060,PI656068,3939175,15.186481868485846,4,CV2,ok
250060_LeafPhotoA_2025-10-01 08_56_50.632,data/externalsourcerequired/fvsu2025/images/250060_LeafPhotoA_2025-10-01 08_56_50.632-05_00.jpg,Georgia2025,250060,PI656068,3561693,15.085746551582293,4,CV2,ok
250061_LeafPhotoA_2025-10-01 08_54_15.464,data/externalsourcerequired/fvsu2025/images/250061_LeafPhotoA_2025-10-01 08_54_15.464-05_00.jpg,Georgia2025,250061,PI656104,1924882,14.470375225123881,4,CV2,ok
250061_LeafPhotoA_2025-10-01 08_54_44.881,data/externalsourcerequired/fvsu2025/images/250061_LeafPhotoA_2025-10-01 08_54_44.881-05_00.jpg,Georgia2025,250061,PI656104,1842914,14.426858572513831,4,CV2,ok
250061_LeafPhotoA_2025-10-01 08_55_50.814,data/externalsourcerequired/fvsu2025/images/250061_LeafPhotoA_2025-10-01 08_55_50.814-05_00.jpg,Georgia2025,250061,PI656104,1997313,14.507313335218944,4,CV2,ok
250062_LeafPhotoA_2025-10-01 08_52_40.989,data/externalsourcerequired/fvsu2025/images/250062_LeafPhotoA_2025-10-01 08_52_40.989-05_00.jpg,Georgia2025,250062,PI561073,4221282,15.255649431346104,4,CV2,ok
250062_LeafPhotoA_2025-10-01 08_53_10.723,data/externalsourcerequired/fvsu2025/images/250062_LeafPhotoA_2025-10-01 08_53_10.723-05_00.jpg,Georgia2025,250062,PI561073,3830666,15.158549236379082,4,CV2,ok
250062_LeafPhotoA_2025-10-01 08_53_37.138,data/externalsourcerequired/fvsu2025/images/250062_LeafPhotoA_2025-10-01 08_53_37.138-05_00.jpg,Georgia2025,250062,PI561073,4534661,15.327260886807872,4,CV2,ok
250063_LeafPhotoA_2025-10-01 08_50_13.250,data/externalsourcerequired/fvsu2025/images/250063_LeafPhotoA_2025-10-01 08_50_13.250-05_00.jpg,Georgia2025,250063,PI576350,3365812,15.029179799528983,4,CV2,ok
250063_LeafPhotoA_2025-10-01 08_50_33.642,data/externalsourcerequired/fvsu2025/images/250063_LeafPhotoA_2025-10-01 08_50_33.642-05_00.jpg,Georgia2025,250063,PI576350,3291821,15.006951465060181,4,CV2,ok
250063_LeafPhotoA_2025-10-01 08_50_55.358,data/externalsourcerequired/fvsu2025/images/250063_LeafPhotoA_2025-10-01 08_50_55.358-05_00.jpg,Georgia2025,250063,PI576350,3567890,15.087484942610383,4,CV2,ok
250064_LeafPhotoA_2025-10-01 08_48_51.284,data/externalsourcerequired/fvsu2025/images/250064_LeafPhotoA_2025-10-01 08_48_51.284-05_00.jpg,Georgia2025,250064,PI576418,3685666,15.119961799975522,4,CV2,ok
250064_LeafPhotoA_2025-10-01 08_49_10.180,data/externalsourcerequired/fvsu2025/images/250064_LeafPhotoA_2025-10-01 08_49_10.180-05_00.jpg,Georgia2025,250064,PI576418,3812765,15.153865205678942,4,CV2,ok
250064_LeafPhotoA_2025-10-01 08_49_39.450,data/externalsourcerequired/fvsu2025/images/250064_LeafPhotoA_2025-10-01 08_49_39.450-05_00.jpg,Georgia2025,250064,PI576418,3162752,14.966953092637794,4,CV2,ok
250065_LeafPhotoA_2025-10-01 09_21_38.380,data/externalsourcerequired/fvsu2025/images/250065_LeafPhotoA_2025-10-01 09_21_38.380-05_00.jpg,Georgia2025,250065,PI533961,2633184,14.783704318300373,4,CV2,ok
250065_LeafPhotoA_2025-10-01 09_21_54.462,data/externalsourcerequired/fvsu2025/images/250065_LeafPhotoA_2025-10-01 09_21_54.462-05_00.jpg,Georgia2025,250065,PI533961,2033145,14.52509441323484,4,CV2,ok
250065_LeafPhotoA_2025-10-01 09_22_15.719,data/externalsourcerequired/fvsu2025/images/250065_LeafPhotoA_2025-10-01 09_22_15.719-05_00.jpg,Georgia2025,250065,PI533961,2525833,14.74208146727633,4,CV2,ok
250066_LeafPhotoA_2025-10-01 09_19_12.497,data/externalsourcerequired/fvsu2025/images/250066_LeafPhotoA_2025-10-01 09_19_12.497-05_00.jpg,Georgia2025,250066,PI533980,3174608,14.970694718119622,4,CV2,ok
250066_LeafPhotoA_2025-10-01 09_19_30.859,data/externalsourcerequired/fvsu2025/images/250066_LeafPhotoA_2025-10-01 09_19_30.859-05_00.jpg,Georgia2025,250066,PI533980,2774778,14.836081301962501,4,CV2,ok
250066_LeafPhotoA_2025-10-01 09_19_53.515,data/externalsourcerequired/fvsu2025/images/250066_LeafPhotoA_2025-10-01 09_19_53.515-05_00.jpg,Georgia2025,250066,PI533980,3741679,15.135044999132859,3,CV2,ok
250067_LeafPhotoA_2025-10-01 09_17_52.697,data/externalsourcerequired/fvsu2025/images/250067_LeafPhotoA_2025-10-01 09_17_52.697-05_00.jpg,Georgia2025,250067,PI533991,2571280,14.759914387358148,4,CV2,ok
250067_LeafPhotoA_2025-10-01 09_18_07.466,data/externalsourcerequired/fvsu2025/images/250067_LeafPhotoA_2025-10-01 09_18_07.466-05_00.jpg,Georgia2025,250067,PI533991,2291020,14.644507691209837,4,CV2,ok
250067_LeafPhotoA_2025-10-01 09_18_27.865,data/externalsourcerequired/fvsu2025/images/250067_LeafPhotoA_2025-10-01 09_18_27.865-05_00.jpg,Georgia2025,250067,PI533991,2501443,14.732378323322582,4,CV2,ok
250068_LeafPhotoA_2025-10-01 09_16_27.794,data/externalsourcerequired/fvsu2025/images/250068_LeafPhotoA_2025-10-01 09_16_27.794-05_00.jpg,Georgia2025,250068,PI597965,2005151,14.511229927607719,4,CV2,ok
250068_LeafPhotoA_2025-10-01 09_16_48.464,data/externalsourcerequired/fvsu2025/images/250068_LeafPhotoA_2025-10-01 09_16_48.464-05_00.jpg,Georgia2025,250068,PI597965,2931306,14.89095861547185,4,CV2,ok
250068_LeafPhotoA_2025-10-01 09_17_04.949,data/externalsourcerequired/fvsu2025/images/250068_LeafPhotoA_2025-10-01 09_17_04.949-05_00.jpg,Georgia2025,250068,PI597965,2881579,14.873848965759285,4,CV2,ok
250069_LeafPhotoA_2025-10-01 09_14_50.737,data/externalsourcerequired/fvsu2025/images/250069_LeafPhotoA_2025-10-01 09_14_50.737-05_00.jpg,Georgia2025,250069,PI656079,3146518,14.961807002574746,4,CV2,ok
250069_LeafPhotoA_2025-10-01 09_15_13.603,data/externalsourcerequired/fvsu2025/images/250069_LeafPhotoA_2025-10-01 09_15_13.603-05_00.jpg,Georgia2025,250069,PI656079,2698389,14.808165486231497,4,CV2,ok
250069_LeafPhotoA_2025-10-01 09_15_36.115,data/externalsourcerequired/fvsu2025/images/250069_LeafPhotoA_2025-10-01 09_15_36.115-05_00.jpg,Georgia2025,250069,PI656079,2015564,14.516409614942432,4,CV2,ok
250070_LeafPhotoA_2025-10-01 09_12_58.383,data/externalsourcerequired/fvsu2025/images/250070_LeafPhotoA_2025-10-01 09_12_58.383-05_00.jpg,Georgia2025,250070,PI656118,2421394,14.699853965347362,4,CV2,ok
250070_LeafPhotoA_2025-10-01 09_13_17.053,data/externalsourcerequired/fvsu2025/images/250070_LeafPhotoA_2025-10-01 09_13_17.053-05_00.jpg,Georgia2025,250070,PI656118,2537814,14.746813638518907,4,CV2,ok
250070_LeafPhotoA_2025-10-01 09_13_36.683,data/externalsourcerequired/fvsu2025/images/250070_LeafPhotoA_2025-10-01 09_13_36.683-05_00.jpg,Georgia2025,250070,PI656118,2738302,14.822848578236668,4,CV2,ok
250071_LeafPhotoA_2025-10-01 09_11_42.485,data/externalsourcerequired/fvsu2025/images/250071_LeafPhotoA_2025-10-01 09_11_42.485-05_00.jpg,Georgia2025,250071,PI656070,2673009,14.798715362118754,4,CV2,ok
250071_LeafPhotoA_2025-10-01 09_12_08.637,data/externalsourcerequired/fvsu2025/images/250071_LeafPhotoA_2025-10-01 09_12_08.637-05_00.jpg,Georgia2025,250071,PI656070,3851876,15.164070860312435,4,CV2,ok
250071_LeafPhotoA_2025-10-01 09_12_24.403,data/externalsourcerequired/fvsu2025/images/250071_LeafPhotoA_2025-10-01 09_12_24.403-05_00.jpg,Georgia2025,250071,PI656070,3317225,15.014639148007333,4,CV2,ok
250072_LeafPhotoA_2025-10-01 09_09_50.558,data/externalsourcerequired/fvsu2025/images/250072_LeafPhotoA_2025-10-01 09_09_50.558-05_00.jpg,Georgia2025,250072,PI656047,4436365,15.305345905402007,4,CV2,ok
250072_LeafPhotoA_2025-10-01 09_10_30.249,data/externalsourcerequired/fvsu2025/images/250072_LeafPhotoA_2025-10-01 09_10_30.249-05_00.jpg,Georgia2025,250072,PI656047,4406793,15.298657771992579,3,CV2,ok
250072_LeafPhotoA_2025-10-01 09_10_51.189,data/externalsourcerequired/fvsu2025/images/250072_LeafPhotoA_2025-10-01 09_10_51.189-05_00.jpg,Georgia2025,250072,PI656047,3467409,15.058918187135331,4,CV2,ok
250073_LeafPhotoA_2025-10-01 09_08_27.889,data/externalsourcerequired/fvsu2025/images/250073_LeafPhotoA_2025-10-01 09_08_27.889-05_00.jpg,Georgia2025,250073,PI656006,3116155,14.952110427996212,4,CV2,ok
250073_LeafPhotoA_2025-10-01 09_08_38.326,data/externalsourcerequired/fvsu2025/images/250073_LeafPhotoA_2025-10-01 09_08_38.326-05_00.jpg,Georgia2025,250073,PI656006,2832101,14.856529397001616,4,CV2,ok
250073_LeafPhotoA_2025-10-01 09_08_57.961,data/externalsourcerequired/fvsu2025/images/250073_LeafPhotoA_2025-10-01 09_08_57.961-05_00.jpg,Georgia2025,250073,PI656006,2909469,14.883481148270423,4,CV2,ok
250074_LeafPhotoA_2025-10-01 09_02_24.669,data/externalsourcerequired/fvsu2025/images/250074_LeafPhotoA_2025-10-01 09_02_24.669-05_00.jpg,Georgia2025,250074,PI576340,3246505,14.993089591049621,4,CV2,ok
250074_LeafPhotoA_2025-10-01 09_07_41.888,data/externalsourcerequired/fvsu2025/images/250074_LeafPhotoA_2025-10-01 09_07_41.888-05_00.jpg,Georgia2025,250074,PI576340,3143894,14.960972716950147,4,CV2,ok
250074_LeafPhotoA_2025-10-01 09_07_57.153,data/externalsourcerequired/fvsu2025/images/250074_LeafPhotoA_2025-10-01 09_07_57.153-05_00.jpg,Georgia2025,250074,PI576340,3915579,15.180473769192297,4,CV2,ok
250075_LeafPhotoA_2025-10-01 09_01_17.605,data/externalsourcerequired/fvsu2025/images/250075_LeafPhotoA_2025-10-01 09_01_17.605-05_00.jpg,Georgia2025,250075,PI534144,2566933,14.758222359006226,4,CV2,ok
250075_LeafPhotoA_2025-10-01 09_01_32.204,data/externalsourcerequired/fvsu2025/images/250075_LeafPhotoA_2025-10-01 09_01_32.204-05_00.jpg,Georgia2025,250075,PI534144,2016164,14.516707254071079,4,CV2,ok
250075_LeafPhotoA_2025-10-01 09_01_59.790,data/externalsourcerequired/fvsu2025/images/250075_LeafPhotoA_2025-10-01 09_01_59.790-05_00.jpg,Georgia2025,250075,PI534144,2816256,14.850918901218998,4,CV2,ok
250076_LeafPhotoA_2025-10-01 08_59_51.984,data/externalsourcerequired/fvsu2025/images/250076_LeafPhotoA_2025-10-01 08_59_51.984-05_00.jpg,Georgia2025,250076,PI655983,3895283,15.175276891900463,4,CV2,ok
250076_LeafPhotoA_2025-10-01 09_00_16.332,data/externalsourcerequired/fvsu2025/images/250076_LeafPhotoA_2025-10-01 09_00_16.332-05_00.jpg,Georgia2025,250076,PI655983,3645355,15.108964312372425,4,CV2,ok
250076_LeafPhotoA_2025-10-01 09_00_37.961,data/externalsourcerequired/fvsu2025/images/250076_LeafPhotoA_2025-10-01 09_00_37.961-05_00.jpg,Georgia2025,250076,PI655983,4435191,15.305081239314829,4,CV2,ok
250077_LeafPhotoA_2025-10-01 08_58_19.998,data/externalsourcerequired/fvsu2025/images/250077_LeafPhotoA_2025-10-01 08_58_19.998-05_00.jpg,Georgia2025,250077,PI576380,3385543,15.035024865052993,4,CV2,ok
250077_LeafPhotoA_2025-10-01 08_58_45.384,data/externalsourcerequired/fvsu2025/images/250077_LeafPhotoA_2025-10-01 08_58_45.384-05_00.jpg,Georgia2025,250077,PI576380,3733153,15.13276374285913,4,CV2,ok
250077_LeafPhotoA_2025-10-01 08_59_16.582,data/externalsourcerequired/fvsu2025/images/250077_LeafPhotoA_2025-10-01 08_59_16.582-05_00.jpg,Georgia2025,250077,PI576380,4222221,15.255871850880714,4,CV2,ok
250078_LeafPhotoA_2025-10-01 08_56_03.050,data/externalsourcerequired/fvsu2025/images/250078_LeafPhotoA_2025-10-01 08_56_03.050-05_00.jpg,Georgia2025,250078,PI595741,2178604,14.59419486267029,4,CV2,ok
250078_LeafPhotoA_2025-10-01 08_57_13.107,data/externalsourcerequired/fvsu2025/images/250078_LeafPhotoA_2025-10-01 08_57_13.107-05_00.jpg,Georgia2025,250078,PI595741,2533780,14.745222816836122,4,CV2,ok
250078_LeafPhotoA_2025-10-01 08_57_56.392,data/externalsourcerequired/fvsu2025/images/250078_LeafPhotoA_2025-10-01 08_57_56.392-05_00.jpg,Georgia2025,250078,PI595741,2123564,14.568606367202886,4,CV2,ok
250079_LeafPhotoA_2025-10-01 08_54_29.929,data/externalsourcerequired/fvsu2025/images/250079_LeafPhotoA_2025-10-01 08_54_29.929-05_00.jpg,Georgia2025,250079,PI540816,3453966,15.055033693980787,4,CV2,ok
250079_LeafPhotoA_2025-10-01 08_54_46.365,data/externalsourcerequired/fvsu2025/images/250079_LeafPhotoA_2025-10-01 08_54_46.365-05_00.jpg,Georgia2025,250079,PI540816,3029634,14.923952378110393,4,CV2,ok
250079_LeafPhotoA_2025-10-01 08_55_09.260,data/externalsourcerequired/fvsu2025/images/250079_LeafPhotoA_2025-10-01 08_55_09.260-05_00.jpg,Georgia2025,250079,PI540816,2994664,14.91234259625996,4,CV2,ok
250080_LeafPhotoA_2025-10-01 08_53_18.127,data/externalsourcerequired/fvsu2025/images/250080_LeafPhotoA_2025-10-01 08_53_18.127-05_00.jpg,Georgia2025,250080,PI35038,2237008,14.620649816684022,4,CV2,ok
250080_LeafPhotoA_2025-10-01 08_53_34.588,data/externalsourcerequired/fvsu2025/images/250080_LeafPhotoA_2025-10-01 08_53_34.588-05_00.jpg,Georgia2025,250080,PI35038,2587210,14.766090632979946,4,CV2,ok
250080_LeafPhotoA_2025-10-01 08_53_52.131,data/externalsourcerequired/fvsu2025/images/250080_LeafPhotoA_2025-10-01 08_53_52.131-05_00.jpg,Georgia2025,250080,PI35038,3074058,14.938509070827209,4,CV2,ok
250081_LeafPhotoA_2025-10-01 09_36_59.444,data/externalsourcerequired/fvsu2025/images/250081_LeafPhotoA_2025-10-01 09_36_59.444-05_00.jpg,Georgia2025,250081,PI533912,1763872,14.383021950557822,4,CV2,ok
250081_LeafPhotoA_2025-10-01 09_37_10.569,data/externalsourcerequired/fvsu2025/images/250081_LeafPhotoA_2025-10-01 09_37_10.569-05_00.jpg,Georgia2025,250081,PI533912,1963699,14.490340497495437,4,CV2,ok
250081_LeafPhotoA_2025-10-01 09_37_22.200,data/externalsourcerequired/fvsu2025/images/250081_LeafPhotoA_2025-10-01 09_37_22.200-05_00.jpg,Georgia2025,250081,PI533912,4593877,15.340234887819637,3,CV2,ok
250082_LeafPhotoA_2025-10-01 09_35_55.387,data/externalsourcerequired/fvsu2025/images/250082_LeafPhotoA_2025-10-01 09_35_55.387-05_00.jpg,Georgia2025,250082,PI533839,2018156,14.517694781169515,4,CV2,ok
250082_LeafPhotoA_2025-10-01 09_36_08.349,data/externalsourcerequired/fvsu2025/images/250082_LeafPhotoA_2025-10-01 09_36_08.349-05_00.jpg,Georgia2025,250082,PI533839,2109679,14.562046361177474,4,CV2,ok
250082_LeafPhotoA_2025-10-01 09_36_18.618,data/externalsourcerequired/fvsu2025/images/250082_LeafPhotoA_2025-10-01 09_36_18.618-05_00.jpg,Georgia2025,250082,PI533839,2151129,14.58150337855761,4,CV2,ok
250083_LeafPhotoA_2025-10-01 09_34_27.863,data/externalsourcerequired/fvsu2025/images/250083_LeafPhotoA_2025-10-01 09_34_27.863-05_00.jpg,Georgia2025,250083,PI533939,1895219,14.454844957103601,4,CV2,ok
250083_LeafPhotoA_2025-10-01 09_34_40.013,data/externalsourcerequired/fvsu2025/images/250083_LeafPhotoA_2025-10-01 09_34_40.013-05_00.jpg,Georgia2025,250083,PI533939,2530723,14.744015590630008,4,CV2,ok
250083_LeafPhotoA_2025-10-01 09_34_55.595,data/externalsourcerequired/fvsu2025/images/250083_LeafPhotoA_2025-10-01 09_34_55.595-05_00.jpg,Georgia2025,250083,PI533939,1802889,14.40490093623041,4,CV2,ok
250084_LeafPhotoA_2025-10-01 09_33_00.848,data/externalsourcerequired/fvsu2025/images/250084_LeafPhotoA_2025-10-01 09_33_00.848-05_00.jpg,Georgia2025,250084,PI533957,3209027,14.981478333892683,4,CV2,ok
250084_LeafPhotoA_2025-10-01 09_33_29.858,data/externalsourcerequired/fvsu2025/images/250084_LeafPhotoA_2025-10-01 09_33_29.858-05_00.jpg,Georgia2025,250084,PI533957,2427614,14.702419439939895,4,CV2,ok
250084_LeafPhotoA_2025-10-01 09_33_42.784,data/externalsourcerequired/fvsu2025/images/250084_LeafPhotoA_2025-10-01 09_33_42.784-05_00.jpg,Georgia2025,250084,PI533957,2528728,14.743226967475678,4,CV2,ok
250085_LeafPhotoA_2025-10-01 09_31_31.405,data/externalsourcerequired/fvsu2025/images/250085_LeafPhotoA_2025-10-01 09_31_31.405-05_00.jpg,Georgia2025,250085,PI597968,5567261,15.532413749486807,3,CV2,ok
250085_LeafPhotoA_2025-10-01 09_31_43.547,data/externalsourcerequired/fvsu2025/images/250085_LeafPhotoA_2025-10-01 09_31_43.547-05_00.jpg,Georgia2025,250085,PI597968,6499008,15.687160107834337,3,CV2,ok
250085_LeafPhotoA_2025-10-01 09_31_55.223,data/externalsourcerequired/fvsu2025/images/250085_LeafPhotoA_2025-10-01 09_31_55.223-05_00.jpg,Georgia2025,250085,PI597968,3729922,15.131897879873199,4,CV2,ok
250086_LeafPhotoA_2025-10-01 09_30_16.379,data/externalsourcerequired/fvsu2025/images/250086_LeafPhotoA_2025-10-01 09_30_16.379-05_00.jpg,Georgia2025,250086,PI656074,5649095,15.547005913301769,3,CV2,ok
250086_LeafPhotoA_2025-10-01 09_30_30.688,data/externalsourcerequired/fvsu2025/images/250086_LeafPhotoA_2025-10-01 09_30_30.688-05_00.jpg,Georgia2025,250086,PI656074,5809774,15.575052229620583,3,CV2,ok
250086_LeafPhotoA_2025-10-01 09_30_44.942,data/externalsourcerequired/fvsu2025/images/250086_LeafPhotoA_2025-10-01 09_30_44.942-05_00.jpg,Georgia2025,250086,PI656074,4094982,15.22527287965525,4,CV2,ok
