image_path,image_id,plotNumber,environment,ExG_P20_disease_pct
1811_LeafPhotoA_2025-09-09 09_06_27.369-05_00_leaf.png,1811_LeafPhotoA_2025-09-09 09_06_27.369-05_00,1811,Nebraska2025,0.27
1812_LeafPhotoA_2025-09-09 09_06_51.692-05_00_leaf.png,1812_LeafPhotoA_2025-09-09 09_06_51.692-05_00,1812,Nebraska2025,0.0
1812_LeafPhotoA_2025-09-09 09_07_10.454-05_00_leaf.png,1812_LeafPhotoA_2025-09-09 09_07_10.454-05_00,1812,Nebraska2025,1.12
1812_LeafPhotoA_2025-09-09 09_07_26.119-05_00_leaf.png,1812_LeafPhotoA_2025-09-09 09_07_26.119-05_00,1812,Nebraska2025,0.73
1813_LeafPhotoA_2025-09-09 09_08_08.790-05_00_leaf.png,1813_LeafPhotoA_2025-09-09 09_08_08.790-05_00,1813,Nebraska2025,0.01
1813_LeafPhotoA_2025-09-09 09_08_31.616-05_00_leaf.png,1813_LeafPhotoA_2025-09-09 09_08_31.616-05_00,1813,Nebraska2025,0.17
1814_LeafPhotoA_2025-09-09 09_09_44.317-05_00_leaf.png,1814_LeafPhotoA_2025-09-09 09_09_44.317-05_00,1814,Nebraska2025,0.07
1814_LeafPhotoA_2025-09-09 09_09_58.884-05_00_leaf.png,1814_LeafPhotoA_2025-09-09 09_09_58.884-05_00,1814,Nebraska2025,0.17
1814_LeafPhotoA_2025-09-09 09_10_31.361-05_00_leaf.png,1814_LeafPhotoA_2025-09-09 09_10_31.361-05_00,1814,Nebraska2025,0.0
1815_LeafPhotoA_2025-09-09 09_11_08.154-05_00_leaf.png,1815_LeafPhotoA_2025-09-09 09_11_08.154-05_00,1815,Nebraska2025,0.36
1815_LeafPhotoA_2025-09-09 09_11_30.894-05_00_leaf.png,1815_LeafPhotoA_2025-09-09 09_11_30.894-05_00,1815,Nebraska2025,0.04
1815_LeafPhotoA_2025-09-09 09_11_50.753-05_00_leaf.png,1815_LeafPhotoA_2025-09-09 09_11_50.753-05_00,1815,Nebraska2025,0.01
1816_LeafPhotoA_2025-09-09 09_12_12.100-05_00_leaf.png,1816_LeafPhotoA_2025-09-09 09_12_12.100-05_00,1816,Nebraska2025,0.04
1816_LeafPhotoA_2025-09-09 09_12_14.179-05_00_leaf.png,1816_LeafPhotoA_2025-09-09 09_12_14.179-05_00,1816,Nebraska2025,0.03
1816_LeafPhotoA_2025-09-09 09_12_26.291-05_00_leaf.png,1816_LeafPhotoA_2025-09-09 09_12_26.291-05_00,1816,Nebraska2025,0.1
1816_LeafPhotoA_2025-09-09 09_12_48.345-05_00_leaf.png,1816_LeafPhotoA_2025-09-09 09_12_48.345-05_00,1816,Nebraska2025,0.12
1817_LeafPhotoA_2025-09-09 09_13_12.712-05_00_leaf.png,1817_LeafPhotoA_2025-09-09 09_13_12.712-05_00,1817,Nebraska2025,0.07
1817_LeafPhotoA_2025-09-09 09_14_15.852-05_00_leaf.png,1817_LeafPhotoA_2025-09-09 09_14_15.852-05_00,1817,Nebraska2025,0.02
1817_LeafPhotoA_2025-09-09 09_14_32.648-05_00_leaf.png,1817_LeafPhotoA_2025-09-09 09_14_32.648-05_00,1817,Nebraska2025,0.21
1818_LeafPhotoA_2025-09-09 09_15_00.073-05_00_leaf.png,1818_LeafPhotoA_2025-09-09 09_15_00.073-05_00,1818,Nebraska2025,0.04
1818_LeafPhotoA_2025-09-09 09_15_15.206-05_00_leaf.png,1818_LeafPhotoA_2025-09-09 09_15_15.206-05_00,1818,Nebraska2025,0.02
1818_LeafPhotoA_2025-09-09 09_15_37.334-05_00_leaf.png,1818_LeafPhotoA_2025-09-09 09_15_37.334-05_00,1818,Nebraska2025,0.04
1819_LeafPhotoA_2025-09-09 09_16_17.541-05_00_leaf.png,1819_LeafPhotoA_2025-09-09 09_16_17.541-05_00,1819,Nebraska2025,0.28
1819_LeafPhotoA_2025-09-09 09_16_48.083-05_00_leaf.png,1819_LeafPhotoA_2025-09-09 09_16_48.083-05_00,1819,Nebraska2025,0.01
1819_LeafPhotoA_2025-09-09 09_17_22.079-05_00_leaf.png,1819_LeafPhotoA_2025-09-09 09_17_22.079-05_00,1819,Nebraska2025,0.09
1820_LeafPhotoA_2025-09-09 09_18_44.068-05_00_leaf.png,1820_LeafPhotoA_2025-09-09 09_18_44.068-05_00,1820,Nebraska2025,0.06
1820_LeafPhotoA_2025-09-09 09_19_07.343-05_00_leaf.png,1820_LeafPhotoA_2025-09-09 09_19_07.343-05_00,1820,Nebraska2025,0.0
1820_LeafPhotoA_2025-09-09 09_21_05.870-05_00_leaf.png,1820_LeafPhotoA_2025-09-09 09_21_05.870-05_00,1820,Nebraska2025,0.18
1820_LeafPhotoA_2025-09-09 09_21_55.600-05_00_leaf.png,1820_LeafPhotoA_2025-09-09 09_21_55.600-05_00,1820,Nebraska2025,0.04
1821_LeafPhotoA_2025-09-09 09_22_20.423-05_00_leaf.png,1821_LeafPhotoA_2025-09-09 09_22_20.423-05_00,1821,Nebraska2025,0.01
1821_LeafPhotoA_2025-09-09 09_22_34.959-05_00_leaf.png,1821_LeafPhotoA_2025-09-09 09_22_34.959-05_00,1821,Nebraska2025,0.54
1821_LeafPhotoA_2025-09-09 09_22_53.235-05_00_leaf.png,1821_LeafPhotoA_2025-09-09 09_22_53.235-05_00,1821,Nebraska2025,40.79
1822_LeafPhotoA_2025-09-09 09_23_30.807-05_00_leaf.png,1822_LeafPhotoA_2025-09-09 09_23_30.807-05_00,1822,Nebraska2025,0.08
1822_LeafPhotoA_2025-09-09 09_24_05.897-05_00_leaf.png,1822_LeafPhotoA_2025-09-09 09_24_05.897-05_00,1822,Nebraska2025,0.15
1823_LeafPhotoA_2025-09-09 09_24_29.002-05_00_leaf.png,1823_LeafPhotoA_2025-09-09 09_24_29.002-05_00,1823,Nebraska2025,0.4
1823_LeafPhotoA_2025-09-09 09_24_42.198-05_00_leaf.png,1823_LeafPhotoA_2025-09-09 09_24_42.198-05_00,1823,Nebraska2025,1.02
1823_LeafPhotoA_2025-09-09 09_24_55.043-05_00_leaf.png,1823_LeafPhotoA_2025-09-09 09_24_55.043-05_00,1823,Nebraska2025,0.1
1824_LeafPhotoA_2025-09-09 09_25_19.533-05_00_leaf.png,1824_LeafPhotoA_2025-09-09 09_25_19.533-05_00,1824,Nebraska2025,0.85
1824_LeafPhotoA_2025-09-09 09_25_42.309-05_00_leaf.png,1824_LeafPhotoA_2025-09-09 09_25_42.309-05_00,1824,Nebraska2025,0.19
1824_LeafPhotoA_2025-09-09 09_25_58.862-05_00_leaf.png,1824_LeafPhotoA_2025-09-09 09_25_58.862-05_00,1824,Nebraska2025,0.19
1825_LeafPhotoA_2025-09-09 09_26_26.568-05_00_leaf.png,1825_LeafPhotoA_2025-09-09 09_26_26.568-05_00,1825,Nebraska2025,0.01
1825_LeafPhotoA_2025-09-09 09_26_52.647-05_00_leaf.png,1825_LeafPhotoA_2025-09-09 09_26_52.647-05_00,1825,Nebraska2025,0.33
1825_LeafPhotoA_2025-09-09 09_27_03.878-05_00_leaf.png,1825_LeafPhotoA_2025-09-09 09_27_03.878-05_00,1825,Nebraska2025,0.01
1826_LeafPhotoA_2025-09-09 09_27_26.116-05_00_leaf.png,1826_LeafPhotoA_2025-09-09 09_27_26.116-05_00,1826,Nebraska2025,0.04
1826_LeafPhotoA_2025-09-09 09_27_46.244-05_00_leaf.png,1826_LeafPhotoA_2025-09-09 09_27_46.244-05_00,1826,Nebraska2025,0.2
1826_LeafPhotoA_2025-09-09 09_28_05.885-05_00_leaf.png,1826_LeafPhotoA_2025-09-09 09_28_05.885-05_00,1826,Nebraska2025,0.06
1827_LeafPhotoA_2025-09-09 09_28_41.756-05_00_leaf.png,1827_LeafPhotoA_2025-09-09 09_28_41.756-05_00,1827,Nebraska2025,1.71
1827_LeafPhotoA_2025-09-09 09_29_43.270-05_00_leaf.png,1827_LeafPhotoA_2025-09-09 09_29_43.270-05_00,1827,Nebraska2025,0.58
1827_LeafPhotoA_2025-09-09 09_30_30.998-05_00_leaf.png,1827_LeafPhotoA_2025-09-09 09_30_30.998-05_00,1827,Nebraska2025,0.53
1828_LeafPhotoA_2025-09-09 09_30_57.848-05_00_leaf.png,1828_LeafPhotoA_2025-09-09 09_30_57.848-05_00,1828,Nebraska2025,1.64
1829_LeafPhotoA_2025-09-09 09_31_52.096-05_00_leaf.png,1829_LeafPhotoA_2025-09-09 09_31_52.096-05_00,1829,Nebraska2025,2.23
1829_LeafPhotoA_2025-09-09 09_32_20.945-05_00_leaf.png,1829_LeafPhotoA_2025-09-09 09_32_20.945-05_00,1829,Nebraska2025,0.02
1829_LeafPhotoA_2025-09-09 09_32_41.208-05_00_leaf.png,1829_LeafPhotoA_2025-09-09 09_32_41.208-05_00,1829,Nebraska2025,0.01
1829_LeafPhotoA_2025-09-09 09_32_44.390-05_00_leaf.png,1829_LeafPhotoA_2025-09-09 09_32_44.390-05_00,1829,Nebraska2025,0.01
1830_LeafPhotoA_2025-09-09 09_33_10.797-05_00_leaf.png,1830_LeafPhotoA_2025-09-09 09_33_10.797-05_00,1830,Nebraska2025,0.95
1830_LeafPhotoA_2025-09-09 09_33_33.215-05_00_leaf.png,1830_LeafPhotoA_2025-09-09 09_33_33.215-05_00,1830,Nebraska2025,0.72
1830_LeafPhotoA_2025-09-09 09_33_52.287-05_00_leaf.png,1830_LeafPhotoA_2025-09-09 09_33_52.287-05_00,1830,Nebraska2025,2.89
1831_LeafPhotoA_2025-09-09 09_34_14.026-05_00_leaf.png,1831_LeafPhotoA_2025-09-09 09_34_14.026-05_00,1831,Nebraska2025,0.64
1831_LeafPhotoA_2025-09-09 09_34_38.010-05_00_masked.png,1831_LeafPhotoA_2025-09-09 09_34_38.010-05_00_masked.png,1831,Nebraska2025,2.88
1831_LeafPhotoA_2025-09-09 09_34_56.164-05_00_leaf.png,1831_LeafPhotoA_2025-09-09 09_34_56.164-05_00,1831,Nebraska2025,4.01
1832_LeafPhotoA_2025-09-09 09_36_05.583-05_00_leaf.png,1832_LeafPhotoA_2025-09-09 09_36_05.583-05_00,1832,Nebraska2025,0.33
1832_LeafPhotoA_2025-09-09 09_36_55.634-05_00_leaf.png,1832_LeafPhotoA_2025-09-09 09_36_55.634-05_00,1832,Nebraska2025,1.13
1832_LeafPhotoA_2025-09-09 09_37_31.561-05_00_leaf.png,1832_LeafPhotoA_2025-09-09 09_37_31.561-05_00,1832,Nebraska2025,5.59
1833_LeafPhotoA_2025-09-09 09_38_52.366-05_00_leaf.png,1833_LeafPhotoA_2025-09-09 09_38_52.366-05_00,1833,Nebraska2025,0.04
1833_LeafPhotoA_2025-09-09 09_39_11.864-05_00_leaf.png,1833_LeafPhotoA_2025-09-09 09_39_11.864-05_00,1833,Nebraska2025,0.28
1833_LeafPhotoA_2025-09-09 09_40_01.494-05_00_leaf.png,1833_LeafPhotoA_2025-09-09 09_40_01.494-05_00,1833,Nebraska2025,0.09
1834_LeafPhotoA_2025-09-09 09_40_54.847-05_00_leaf.png,1834_LeafPhotoA_2025-09-09 09_40_54.847-05_00,1834,Nebraska2025,0.09
1834_LeafPhotoA_2025-09-09 09_42_08.907-05_00_leaf.png,1834_LeafPhotoA_2025-09-09 09_42_08.907-05_00,1834,Nebraska2025,0.27
1834_LeafPhotoA_2025-09-09 09_42_27.442-05_00_leaf.png,1834_LeafPhotoA_2025-09-09 09_42_27.442-05_00,1834,Nebraska2025,0.71
1835_LeafPhotoA_2025-09-09 09_42_55.521-05_00_leaf.png,1835_LeafPhotoA_2025-09-09 09_42_55.521-05_00,1835,Nebraska2025,0.72
1835_LeafPhotoA_2025-09-09 09_43_15.396-05_00_leaf.png,1835_LeafPhotoA_2025-09-09 09_43_15.396-05_00,1835,Nebraska2025,0.22
1835_LeafPhotoA_2025-09-09 09_43_40.840-05_00_leaf.png,1835_LeafPhotoA_2025-09-09 09_43_40.840-05_00,1835,Nebraska2025,1.62
1836_LeafPhotoA_2025-09-09 09_44_16.294-05_00_leaf.png,1836_LeafPhotoA_2025-09-09 09_44_16.294-05_00,1836,Nebraska2025,0.21
1836_LeafPhotoA_2025-09-09 09_44_33.697-05_00_leaf.png,1836_LeafPhotoA_2025-09-09 09_44_33.697-05_00,1836,Nebraska2025,0.01
1836_LeafPhotoA_2025-09-09 09_44_56.451-05_00_leaf.png,1836_LeafPhotoA_2025-09-09 09_44_56.451-05_00,1836,Nebraska2025,0.09
1837_LeafPhotoA_2025-09-09 09_45_27.145-05_00_leaf.png,1837_LeafPhotoA_2025-09-09 09_45_27.145-05_00,1837,Nebraska2025,0.2
1837_LeafPhotoA_2025-09-09 09_45_47.607-05_00_leaf.png,1837_LeafPhotoA_2025-09-09 09_45_47.607-05_00,1837,Nebraska2025,0.26
1837_LeafPhotoA_2025-09-09 09_46_09.010-05_00_leaf.png,1837_LeafPhotoA_2025-09-09 09_46_09.010-05_00,1837,Nebraska2025,0.33
1838_LeafPhotoA_2025-09-09 09_47_07.906-05_00_leaf.png,1838_LeafPhotoA_2025-09-09 09_47_07.906-05_00,1838,Nebraska2025,0.31
1838_LeafPhotoA_2025-09-09 09_47_10.830-05_00_leaf.png,1838_LeafPhotoA_2025-09-09 09_47_10.830-05_00,1838,Nebraska2025,0.31
1838_LeafPhotoA_2025-09-09 09_47_30.451-05_00_leaf.png,1838_LeafPhotoA_2025-09-09 09_47_30.451-05_00,1838,Nebraska2025,0.04
1838_LeafPhotoA_2025-09-09 09_47_45.602-05_00_leaf.png,1838_LeafPhotoA_2025-09-09 09_47_45.602-05_00,1838,Nebraska2025,4.4
1839_LeafPhotoA_2025-09-09 09_48_25.201-05_00_leaf.png,1839_LeafPhotoA_2025-09-09 09_48_25.201-05_00,1839,Nebraska2025,15.54
1839_LeafPhotoA_2025-09-09 09_48_40.552-05_00_leaf.png,1839_LeafPhotoA_2025-09-09 09_48_40.552-05_00,1839,Nebraska2025,1.3
1839_LeafPhotoA_2025-09-09 09_48_55.837-05_00_leaf.png,1839_LeafPhotoA_2025-09-09 09_48_55.837-05_00,1839,Nebraska2025,5.6
1840_LeafPhotoA_2025-09-09 09_49_35.313-05_00_leaf.png,1840_LeafPhotoA_2025-09-09 09_49_35.313-05_00,1840,Nebraska2025,0.23
1840_LeafPhotoA_2025-09-09 09_49_58.136-05_00_leaf.png,1840_LeafPhotoA_2025-09-09 09_49_58.136-05_00,1840,Nebraska2025,0.82
1840_LeafPhotoA_2025-09-09 09_50_21.262-05_00_leaf.png,1840_LeafPhotoA_2025-09-09 09_50_21.262-05_00,1840,Nebraska2025,3.68
1841_LeafPhotoA_2025-09-09 09_50_58.248-05_00_leaf.png,1841_LeafPhotoA_2025-09-09 09_50_58.248-05_00,1841,Nebraska2025,0.22
1841_LeafPhotoA_2025-09-09 09_51_20.335-05_00_leaf.png,1841_LeafPhotoA_2025-09-09 09_51_20.335-05_00,1841,Nebraska2025,0.63
1841_LeafPhotoA_2025-09-09 09_51_37.728-05_00_leaf.png,1841_LeafPhotoA_2025-09-09 09_51_37.728-05_00,1841,Nebraska2025,0.06
1842_LeafPhotoA_2025-09-09 09_52_16.462-05_00_leaf.png,1842_LeafPhotoA_2025-09-09 09_52_16.462-05_00,1842,Nebraska2025,0.34
1842_LeafPhotoA_2025-09-09 09_52_52.694-05_00_leaf.png,1842_LeafPhotoA_2025-09-09 09_52_52.694-05_00,1842,Nebraska2025,0.15
1842_LeafPhotoA_2025-09-09 09_53_22.973-05_00_leaf.png,1842_LeafPhotoA_2025-09-09 09_53_22.973-05_00,1842,Nebraska2025,0.15
1843_LeafPhotoA_2025-09-09 09_53_53.963-05_00_leaf.png,1843_LeafPhotoA_2025-09-09 09_53_53.963-05_00,1843,Nebraska2025,0.22
1843_LeafPhotoA_2025-09-09 09_54_14.316-05_00_leaf.png,1843_LeafPhotoA_2025-09-09 09_54_14.316-05_00,1843,Nebraska2025,0.03
1843_LeafPhotoA_2025-09-09 09_54_29.186-05_00_leaf.png,1843_LeafPhotoA_2025-09-09 09_54_29.186-05_00,1843,Nebraska2025,0.0
1844_LeafPhotoA_2025-09-09 09_54_54.323-05_00_leaf.png,1844_LeafPhotoA_2025-09-09 09_54_54.323-05_00,1844,Nebraska2025,0.18
1844_LeafPhotoA_2025-09-09 09_55_08.082-05_00_leaf.png,1844_LeafPhotoA_2025-09-09 09_55_08.082-05_00,1844,Nebraska2025,0.5
1844_LeafPhotoA_2025-09-09 09_55_23.675-05_00_leaf.png,1844_LeafPhotoA_2025-09-09 09_55_23.675-05_00,1844,Nebraska2025,0.04
1845_LeafPhotoA_2025-09-09 09_56_13.820-05_00_leaf.png,1845_LeafPhotoA_2025-09-09 09_56_13.820-05_00,1845,Nebraska2025,0.02
1845_LeafPhotoA_2025-09-09 09_56_53.032-05_00_leaf.png,1845_LeafPhotoA_2025-09-09 09_56_53.032-05_00,1845,Nebraska2025,0.09
1845_LeafPhotoA_2025-09-09 09_57_25.069-05_00_leaf.png,1845_LeafPhotoA_2025-09-09 09_57_25.069-05_00,1845,Nebraska2025,0.08
1846_LeafPhotoA_2025-09-09 09_58_16.639-05_00_leaf.png,1846_LeafPhotoA_2025-09-09 09_58_16.639-05_00,1846,Nebraska2025,0.4
1846_LeafPhotoA_2025-09-09 09_58_18.543-05_00_leaf.png,1846_LeafPhotoA_2025-09-09 09_58_18.543-05_00,1846,Nebraska2025,0.45
1846_LeafPhotoA_2025-09-09 09_58_43.617-05_00_leaf.png,1846_LeafPhotoA_2025-09-09 09_58_43.617-05_00,1846,Nebraska2025,0.41
1846_LeafPhotoA_2025-09-09 09_59_49.035-05_00_leaf.png,1846_LeafPhotoA_2025-09-09 09_59_49.035-05_00,1846,Nebraska2025,1.23
1848_LeafPhotoA_2025-09-09 10_00_59.122-05_00_leaf.png,1848_LeafPhotoA_2025-09-09 10_00_59.122-05_00,1848,Nebraska2025,0.02
1848_LeafPhotoA_2025-09-09 10_01_18.662-05_00_leaf.png,1848_LeafPhotoA_2025-09-09 10_01_18.662-05_00,1848,Nebraska2025,0.01
1848_LeafPhotoA_2025-09-09 10_01_35.524-05_00_leaf.png,1848_LeafPhotoA_2025-09-09 10_01_35.524-05_00,1848,Nebraska2025,0.64
1849_LeafPhotoA_2025-09-09 10_02_04.668-05_00_leaf.png,1849_LeafPhotoA_2025-09-09 10_02_04.668-05_00,1849,Nebraska2025,0.01
1849_LeafPhotoA_2025-09-09 10_02_20.103-05_00_leaf.png,1849_LeafPhotoA_2025-09-09 10_02_20.103-05_00,1849,Nebraska2025,0.01
1849_LeafPhotoA_2025-09-09 10_02_39.137-05_00_leaf.png,1849_LeafPhotoA_2025-09-09 10_02_39.137-05_00,1849,Nebraska2025,0.02
1850_LeafPhotoA_2025-09-09 10_03_09.761-05_00_leaf.png,1850_LeafPhotoA_2025-09-09 10_03_09.761-05_00,1850,Nebraska2025,6.27
1850_LeafPhotoA_2025-09-09 10_03_39.043-05_00_leaf.png,1850_LeafPhotoA_2025-09-09 10_03_39.043-05_00,1850,Nebraska2025,2.24
1850_LeafPhotoA_2025-09-09 10_04_00.731-05_00_leaf.png,1850_LeafPhotoA_2025-09-09 10_04_00.731-05_00,1850,Nebraska2025,0.8
1851_LeafPhotoA_2025-09-09 13_44_39.585-05_00_leaf.png,1851_LeafPhotoA_2025-09-09 13_44_39.585-05_00,1851,Nebraska2025,0.06
1851_LeafPhotoA_2025-09-09 13_45_07.951-05_00_leaf.png,1851_LeafPhotoA_2025-09-09 13_45_07.951-05_00,1851,Nebraska2025,0.12
1851_LeafPhotoA_2025-09-09 13_45_19.270-05_00_leaf.png,1851_LeafPhotoA_2025-09-09 13_45_19.270-05_00,1851,Nebraska2025,0.21
1851_LeafPhotoA_2025-09-09 13_45_20.119-05_00_leaf.png,1851_LeafPhotoA_2025-09-09 13_45_20.119-05_00,1851,Nebraska2025,0.21
1853_LeafPhotoA_2025-09-09 13_43_19.198-05_00_leaf.png,1853_LeafPhotoA_2025-09-09 13_43_19.198-05_00,1853,Nebraska2025,0.01
1853_LeafPhotoA_2025-09-09 13_43_32.816-05_00_leaf.png,1853_LeafPhotoA_2025-09-09 13_43_32.816-05_00,1853,Nebraska2025,0.04
1853_LeafPhotoA_2025-09-09 13_43_57.677-05_00_leaf.png,1853_LeafPhotoA_2025-09-09 13_43_57.677-05_00,1853,Nebraska2025,0.02
1854_LeafPhotoA_2025-09-09 13_42_14.798-05_00_leaf.png,1854_LeafPhotoA_2025-09-09 13_42_14.798-05_00,1854,Nebraska2025,0.1
1854_LeafPhotoA_2025-09-09 13_42_43.347-05_00_leaf.png,1854_LeafPhotoA_2025-09-09 13_42_43.347-05_00,1854,Nebraska2025,0.65
1854_LeafPhotoA_2025-09-09 13_42_58.635-05_00_leaf.png,1854_LeafPhotoA_2025-09-09 13_42_58.635-05_00,1854,Nebraska2025,0.12
1855_LeafPhotoA_2025-09-09 13_41_18.742-05_00_leaf.png,1855_LeafPhotoA_2025-09-09 13_41_18.742-05_00,1855,Nebraska2025,0.0
1855_LeafPhotoA_2025-09-09 13_41_33.020-05_00_leaf.png,1855_LeafPhotoA_2025-09-09 13_41_33.020-05_00,1855,Nebraska2025,0.0
1855_LeafPhotoA_2025-09-09 13_41_50.521-05_00_leaf.png,1855_LeafPhotoA_2025-09-09 13_41_50.521-05_00,1855,Nebraska2025,0.0
1856_LeafPhotoA_2025-09-09 13_40_00.876-05_00_leaf.png,1856_LeafPhotoA_2025-09-09 13_40_00.876-05_00,1856,Nebraska2025,0.25
1856_LeafPhotoA_2025-09-09 13_40_18.948-05_00_leaf.png,1856_LeafPhotoA_2025-09-09 13_40_18.948-05_00,1856,Nebraska2025,0.0
1856_LeafPhotoA_2025-09-09 13_40_44.812-05_00_leaf.png,1856_LeafPhotoA_2025-09-09 13_40_44.812-05_00,1856,Nebraska2025,0.08
1858_LeafPhotoA_2025-09-09 13_38_22.566-05_00_leaf.png,1858_LeafPhotoA_2025-09-09 13_38_22.566-05_00,1858,Nebraska2025,0.0
1858_LeafPhotoA_2025-09-09 13_38_40.065-05_00_leaf.png,1858_LeafPhotoA_2025-09-09 13_38_40.065-05_00,1858,Nebraska2025,0.0
1858_LeafPhotoA_2025-09-09 13_39_18.807-05_00_leaf.png,1858_LeafPhotoA_2025-09-09 13_39_18.807-05_00,1858,Nebraska2025,0.0
1859_LeafPhotoA_2025-09-09 13_37_12.958-05_00_leaf.png,1859_LeafPhotoA_2025-09-09 13_37_12.958-05_00,1859,Nebraska2025,0.01
1859_LeafPhotoA_2025-09-09 13_37_34.301-05_00_leaf.png,1859_LeafPhotoA_2025-09-09 13_37_34.301-05_00,1859,Nebraska2025,0.44
1859_LeafPhotoA_2025-09-09 13_37_51.141-05_00_leaf.png,1859_LeafPhotoA_2025-09-09 13_37_51.141-05_00,1859,Nebraska2025,0.06
1860_LeafPhotoA_2025-09-09 13_36_13.808-05_00_leaf.png,1860_LeafPhotoA_2025-09-09 13_36_13.808-05_00,1860,Nebraska2025,0.11
1861_LeafPhotoA_2025-09-09 13_35_17.850-05_00_leaf.png,1861_LeafPhotoA_2025-09-09 13_35_17.850-05_00,1861,Nebraska2025,0.31
1861_LeafPhotoA_2025-09-09 13_35_33.781-05_00_leaf.png,1861_LeafPhotoA_2025-09-09 13_35_33.781-05_00,1861,Nebraska2025,1.86
1861_LeafPhotoA_2025-09-09 13_35_47.066-05_00_leaf.png,1861_LeafPhotoA_2025-09-09 13_35_47.066-05_00,1861,Nebraska2025,0.6
1862_LeafPhotoA_2025-09-09 16_52_15.108-05_00_leaf.png,1862_LeafPhotoA_2025-09-09 16_52_15.108-05_00,1862,Nebraska2025,4.14
1862_LeafPhotoA_2025-09-09 16_52_33.745-05_00_leaf.png,1862_LeafPhotoA_2025-09-09 16_52_33.745-05_00,1862,Nebraska2025,0.07
1862_LeafPhotoA_2025-09-09 16_53_12.465-05_00_leaf.png,1862_LeafPhotoA_2025-09-09 16_53_12.465-05_00,1862,Nebraska2025,0.09
1863_LeafPhotoA_2025-09-09 13_33_41.872-05_00_leaf.png,1863_LeafPhotoA_2025-09-09 13_33_41.872-05_00,1863,Nebraska2025,0.26
1863_LeafPhotoA_2025-09-09 13_34_00.663-05_00_leaf.png,1863_LeafPhotoA_2025-09-09 13_34_00.663-05_00,1863,Nebraska2025,0.11
1863_LeafPhotoA_2025-09-09 13_34_31.433-05_00_leaf.png,1863_LeafPhotoA_2025-09-09 13_34_31.433-05_00,1863,Nebraska2025,1.73
1864_LeafPhotoA_2025-09-09 13_32_45.370-05_00_leaf.png,1864_LeafPhotoA_2025-09-09 13_32_45.370-05_00,1864,Nebraska2025,0.16
1864_LeafPhotoA_2025-09-09 13_33_01.123-05_00_leaf.png,1864_LeafPhotoA_2025-09-09 13_33_01.123-05_00,1864,Nebraska2025,0.71
1864_LeafPhotoA_2025-09-09 13_33_20.998-05_00_leaf.png,1864_LeafPhotoA_2025-09-09 13_33_20.998-05_00,1864,Nebraska2025,0.1
1864_LeafPhotoA_2025-09-09 16_53_55.357-05_00_leaf.png,1864_LeafPhotoA_2025-09-09 16_53_55.357-05_00,1864,Nebraska2025,0.35
1864_LeafPhotoA_2025-09-09 16_54_10.885-05_00_leaf.png,1864_LeafPhotoA_2025-09-09 16_54_10.885-05_00,1864,Nebraska2025,1.51
1864_LeafPhotoA_2025-09-09 16_54_24.230-05_00_leaf.png,1864_LeafPhotoA_2025-09-09 16_54_24.230-05_00,1864,Nebraska2025,0.07
1865_LeafPhotoA_2025-09-09 13_31_46.367-05_00_leaf.png,1865_LeafPhotoA_2025-09-09 13_31_46.367-05_00,1865,Nebraska2025,1.11
1865_LeafPhotoA_2025-09-09 13_32_04.116-05_00_leaf.png,1865_LeafPhotoA_2025-09-09 13_32_04.116-05_00,1865,Nebraska2025,6.33
1865_LeafPhotoA_2025-09-09 13_32_27.920-05_00_leaf.png,1865_LeafPhotoA_2025-09-09 13_32_27.920-05_00,1865,Nebraska2025,0.18
1866_LeafPhotoA_2025-09-09 13_30_08.982-05_00_leaf.png,1866_LeafPhotoA_2025-09-09 13_30_08.982-05_00,1866,Nebraska2025,7.38
1866_LeafPhotoA_2025-09-09 13_30_23.454-05_00_leaf.png,1866_LeafPhotoA_2025-09-09 13_30_23.454-05_00,1866,Nebraska2025,6.72
1866_LeafPhotoA_2025-09-09 13_31_18.564-05_00_leaf.png,1866_LeafPhotoA_2025-09-09 13_31_18.564-05_00,1866,Nebraska2025,0.02
1868_LeafPhotoA_2025-09-09 13_29_01.704-05_00_leaf.png,1868_LeafPhotoA_2025-09-09 13_29_01.704-05_00,1868,Nebraska2025,0.02
1868_LeafPhotoA_2025-09-09 13_29_17.151-05_00_leaf.png,1868_LeafPhotoA_2025-09-09 13_29_17.151-05_00,1868,Nebraska2025,0.0
1868_LeafPhotoA_2025-09-09 13_29_37.011-05_00_leaf.png,1868_LeafPhotoA_2025-09-09 13_29_37.011-05_00,1868,Nebraska2025,0.07
1868_LeafPhotoA_2025-09-09 16_55_18.502-05_00_leaf.png,1868_LeafPhotoA_2025-09-09 16_55_18.502-05_00,1868,Nebraska2025,0.0
1868_LeafPhotoA_2025-09-09 16_55_32.779-05_00_leaf.png,1868_LeafPhotoA_2025-09-09 16_55_32.779-05_00,1868,Nebraska2025,0.02
1868_LeafPhotoA_2025-09-09 16_55_48.014-05_00_leaf.png,1868_LeafPhotoA_2025-09-09 16_55_48.014-05_00,1868,Nebraska2025,0.01
1870_LeafPhotoA_2025-09-09 16_56_29.768-05_00_leaf.png,1870_LeafPhotoA_2025-09-09 16_56_29.768-05_00,1870,Nebraska2025,0.2
1870_LeafPhotoA_2025-09-09 16_56_52.997-05_00_leaf.png,1870_LeafPhotoA_2025-09-09 16_56_52.997-05_00,1870,Nebraska2025,0.01
