image_path,image_id,plotNumber,environment,block,row,column,genotype,device,estimated_leaf_area,sam3_n_crops,leaf_area_segmentation_method,leaf_area_status
data/externalsourcerequired/aamu2025/block2/20408_LeafPhotoA_2025-10-23 14_02_09.569-05_00.jpg,20408_LeafPhotoA_2025-10-23 14_02_09.569,20408,Alabama2025,2.0,20,8,PI656006,AL2,2201189,0,CV2,failed_cropping
data/externalsourcerequired/aamu2025/block2/20408_LeafPhotoA_2025-10-23 14_02_19.755-05_00.jpg,20408_LeafPhotoA_2025-10-23 14_02_19.755,20408,Alabama2025,2.0,20,8,PI656006,AL2,1662892,3,CV2,ok
data/externalsourcerequired/aamu2025/block2/20408_LeafPhotoA_2025-10-23 14_02_30.870-05_00.jpg,20408_LeafPhotoA_2025-10-23 14_02_30.870,20408,Alabama2025,2.0,20,8,PI656006,AL2,2277293,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20409_LeafPhotoA_2025-10-23 14_02_52.549-05_00.jpg,20409_LeafPhotoA_2025-10-23 14_02_52.549,20409,Alabama2025,2.0,20,9,PI656009,AL2,2581167,0,CV2,failed_cropping
data/externalsourcerequired/aamu2025/block2/20409_LeafPhotoA_2025-10-23 14_03_02.383-05_00.jpg,20409_LeafPhotoA_2025-10-23 14_03_02.383,20409,Alabama2025,2.0,20,9,PI656009,AL2,1640813,1,SAM3,ok
data/externalsourcerequired/aamu2025/block2/20409_LeafPhotoA_2025-10-23 14_03_11.764-05_00.jpg,20409_LeafPhotoA_2025-10-23 14_03_11.764,20409,Alabama2025,2.0,20,9,PI656009,AL2,1935775,2,CV2,ok
data/externalsourcerequired/aamu2025/block2/20410_LeafPhotoA_2025-10-23 14_03_32.178-05_00.jpg,20410_LeafPhotoA_2025-10-23 14_03_32.178,20410,Alabama2025,2.0,20,10,,AL2,1600607,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20410_LeafPhotoA_2025-10-23 14_03_41.967-05_00.jpg,20410_LeafPhotoA_2025-10-23 14_03_41.967,20410,Alabama2025,2.0,20,10,,AL2,1803615,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20410_LeafPhotoA_2025-10-23 14_03_51.081-05_00.jpg,20410_LeafPhotoA_2025-10-23 14_03_51.081,20410,Alabama2025,2.0,20,10,,AL2,1819870,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20411_LeafPhotoA_2025-10-23 14_04_19.072-05_00.jpg,20411_LeafPhotoA_2025-10-23 14_04_19.072,20411,Alabama2025,2.0,20,11,PI576130,AL2,2041015,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20411_LeafPhotoA_2025-10-23 14_04_29.108-05_00.jpg,20411_LeafPhotoA_2025-10-23 14_04_29.108,20411,Alabama2025,2.0,20,11,PI576130,AL2,2638801,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20411_LeafPhotoA_2025-10-23 14_04_47.795-05_00.jpg,20411_LeafPhotoA_2025-10-23 14_04_47.795,20411,Alabama2025,2.0,20,11,PI576130,AL2,1893621,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20412_LeafPhotoA_2025-10-23 14_05_20.111-05_00.jpg,20412_LeafPhotoA_2025-10-23 14_05_20.111,20412,Alabama2025,2.0,20,12,PI576359,AL2,1734326,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20412_LeafPhotoA_2025-10-23 14_05_32.924-05_00.jpg,20412_LeafPhotoA_2025-10-23 14_05_32.924,20412,Alabama2025,2.0,20,12,PI576359,AL2,2063867,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20412_LeafPhotoA_2025-10-23 14_05_48.768-05_00.jpg,20412_LeafPhotoA_2025-10-23 14_05_48.768,20412,Alabama2025,2.0,20,12,PI576359,AL2,2363869,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20414_LeafPhotoA_2025-10-23 14_06_47.462-05_00.jpg,20414_LeafPhotoA_2025-10-23 14_06_47.462,20414,Alabama2025,2.0,20,14,,AL2,2072885,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20414_LeafPhotoA_2025-10-23 14_06_57.844-05_00.jpg,20414_LeafPhotoA_2025-10-23 14_06_57.844,20414,Alabama2025,2.0,20,14,,AL2,2293988,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20414_LeafPhotoA_2025-10-23 14_07_07.903-05_00.jpg,20414_LeafPhotoA_2025-10-23 14_07_07.903,20414,Alabama2025,2.0,20,14,,AL2,1659079,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20415_LeafPhotoA_2025-10-23 14_07_31.743-05_00.jpg,20415_LeafPhotoA_2025-10-23 14_07_31.743,20415,Alabama2025,2.0,20,15,PI656037,AL2,2023247,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20415_LeafPhotoA_2025-10-23 14_07_46.336-05_00.jpg,20415_LeafPhotoA_2025-10-23 14_07_46.336,20415,Alabama2025,2.0,20,15,PI656037,AL2,2406774,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20415_LeafPhotoA_2025-10-23 14_07_55.529-05_00.jpg,20415_LeafPhotoA_2025-10-23 14_07_55.529,20415,Alabama2025,2.0,20,15,PI656037,AL2,2474005,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20416_LeafPhotoA_2025-10-23 14_08_45.606-05_00.jpg,20416_LeafPhotoA_2025-10-23 14_08_45.606,20416,Alabama2025,2.0,20,16,,AL2,2385249,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20416_LeafPhotoA_2025-10-23 14_08_56.740-05_00.jpg,20416_LeafPhotoA_2025-10-23 14_08_56.740,20416,Alabama2025,2.0,20,16,,AL2,2540701,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20416_LeafPhotoA_2025-10-23 14_09_08.082-05_00.jpg,20416_LeafPhotoA_2025-10-23 14_09_08.082,20416,Alabama2025,2.0,20,16,,AL2,2116561,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20417_LeafPhotoA_2025-10-23 14_09_39.501-05_00.jpg,20417_LeafPhotoA_2025-10-23 14_09_39.501,20417,Alabama2025,2.0,20,17,,AL2,1863175,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20417_LeafPhotoA_2025-10-23 14_09_54.663-05_00.jpg,20417_LeafPhotoA_2025-10-23 14_09_54.663,20417,Alabama2025,2.0,20,17,,AL2,2137809,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20417_LeafPhotoA_2025-10-23 14_10_05.449-05_00.jpg,20417_LeafPhotoA_2025-10-23 14_10_05.449,20417,Alabama2025,2.0,20,17,,AL2,1780579,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20418_LeafPhotoA_2025-10-23 14_10_29.488-05_00.jpg,20418_LeafPhotoA_2025-10-23 14_10_29.488,20418,Alabama2025,2.0,20,18,PI656068,AL2,2399873,2,CV2,ok
data/externalsourcerequired/aamu2025/block2/20418_LeafPhotoA_2025-10-23 14_10_41.329-05_00.jpg,20418_LeafPhotoA_2025-10-23 14_10_41.329,20418,Alabama2025,2.0,20,18,PI656068,AL2,2600716,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20418_LeafPhotoA_2025-10-23 14_10_51.206-05_00.jpg,20418_LeafPhotoA_2025-10-23 14_10_51.206,20418,Alabama2025,2.0,20,18,PI656068,AL2,2053306,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20419_LeafPhotoA_2025-10-23 14_11_14.760-05_00.jpg,20419_LeafPhotoA_2025-10-23 14_11_14.760,20419,Alabama2025,2.0,20,19,PI533921,AL2,1035832,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20419_LeafPhotoA_2025-10-23 14_11_25.036-05_00.jpg,20419_LeafPhotoA_2025-10-23 14_11_25.036,20419,Alabama2025,2.0,20,19,PI533921,AL2,1531160,4,SAM3,ok
data/externalsourcerequired/aamu2025/block2/20419_LeafPhotoA_2025-10-23 14_11_34.063-05_00.jpg,20419_LeafPhotoA_2025-10-23 14_11_34.063,20419,Alabama2025,2.0,20,19,PI533921,AL2,1256782,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20420_LeafPhotoA_2025-10-23 14_16_56.097-05_00.jpg,20420_LeafPhotoA_2025-10-23 14_16_56.097,20420,Alabama2025,2.0,20,20,,AL2,2477549,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20420_LeafPhotoA_2025-10-23 14_17_31.451-05_00.jpg,20420_LeafPhotoA_2025-10-23 14_17_31.451,20420,Alabama2025,2.0,20,20,,AL2,2420886,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20420_LeafPhotoA_2025-10-23 14_17_45.307-05_00.jpg,20420_LeafPhotoA_2025-10-23 14_17_45.307,20420,Alabama2025,2.0,20,20,,AL2,2015248,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20421_LeafPhotoA_2025-10-23 14_18_10.867-05_00.jpg,20421_LeafPhotoA_2025-10-23 14_18_10.867,20421,Alabama2025,2.0,20,21,PI533911,AL2,1437056,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20421_LeafPhotoA_2025-10-23 14_18_18.617-05_00.jpg,20421_LeafPhotoA_2025-10-23 14_18_18.617,20421,Alabama2025,2.0,20,21,PI533911,AL2,1335648,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20421_LeafPhotoA_2025-10-23 14_18_32.928-05_00.jpg,20421_LeafPhotoA_2025-10-23 14_18_32.928,20421,Alabama2025,2.0,20,21,PI533911,AL2,1595887,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20424_LeafPhotoA_2025-10-23 14_22_04.172-05_00.jpg,20424_LeafPhotoA_2025-10-23 14_22_04.172,20424,Alabama2025,2.0,20,24,PI629034,AL2,1891533,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20424_LeafPhotoA_2025-10-23 14_22_20.409-05_00.jpg,20424_LeafPhotoA_2025-10-23 14_22_20.409,20424,Alabama2025,2.0,20,24,PI629034,AL2,1453363,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20424_LeafPhotoA_2025-10-23 14_22_32.037-05_00.jpg,20424_LeafPhotoA_2025-10-23 14_22_32.037,20424,Alabama2025,2.0,20,24,PI629034,AL2,2143197,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20425_LeafPhotoA_2025-10-23 14_21_15.274-05_00.jpg,20425_LeafPhotoA_2025-10-23 14_21_15.274,20425,Alabama2025,2.0,20,25,PI655971,AL2,1734282,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20425_LeafPhotoA_2025-10-23 14_21_27.066-05_00.jpg,20425_LeafPhotoA_2025-10-23 14_21_27.066,20425,Alabama2025,2.0,20,25,PI655971,AL2,1452638,2,CV2,ok
data/externalsourcerequired/aamu2025/block2/20425_LeafPhotoA_2025-10-23 14_21_36.557-05_00.jpg,20425_LeafPhotoA_2025-10-23 14_21_36.557,20425,Alabama2025,2.0,20,25,PI655971,AL2,1606500,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20427_LeafPhotoA_2025-10-23 14_23_15.570-05_00.jpg,20427_LeafPhotoA_2025-10-23 14_23_15.570,20427,Alabama2025,2.0,20,27,PI656052,AL2,1764243,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20427_LeafPhotoA_2025-10-23 14_23_26.351-05_00.jpg,20427_LeafPhotoA_2025-10-23 14_23_26.351,20427,Alabama2025,2.0,20,27,PI656052,AL2,1664282,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20427_LeafPhotoA_2025-10-23 14_23_37.122-05_00.jpg,20427_LeafPhotoA_2025-10-23 14_23_37.122,20427,Alabama2025,2.0,20,27,PI656052,AL2,1872777,2,CV2,ok
data/externalsourcerequired/aamu2025/block2/20501_LeafPhotoA_2025-10-23 14_25_04.433-05_00.jpg,20501_LeafPhotoA_2025-10-23 14_25_04.433,20501,Alabama2025,2.0,21,1,,AL2,2130739,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20501_LeafPhotoA_2025-10-23 14_25_24.562-05_00.jpg,20501_LeafPhotoA_2025-10-23 14_25_24.562,20501,Alabama2025,2.0,21,1,,AL2,1732898,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20501_LeafPhotoA_2025-10-23 14_25_49.106-05_00.jpg,20501_LeafPhotoA_2025-10-23 14_25_49.106,20501,Alabama2025,2.0,21,1,,AL2,1907300,0,CV2,failed_cropping
data/externalsourcerequired/aamu2025/block2/20502_LeafPhotoA_2025-10-23 14_26_21.991-05_00.jpg,20502_LeafPhotoA_2025-10-23 14_26_21.991,20502,Alabama2025,2.0,21,2,PI533902,AL2,2084388,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20502_LeafPhotoA_2025-10-23 14_26_36.045-05_00.jpg,20502_LeafPhotoA_2025-10-23 14_26_36.045,20502,Alabama2025,2.0,21,2,PI533902,AL2,1475607,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20502_LeafPhotoA_2025-10-23 14_26_55.990-05_00.jpg,20502_LeafPhotoA_2025-10-23 14_26_55.990,20502,Alabama2025,2.0,21,2,PI533902,AL2,1640502,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20503_LeafPhotoA_2025-10-23 14_27_19.062-05_00.jpg,20503_LeafPhotoA_2025-10-23 14_27_19.062,20503,Alabama2025,2.0,21,3,PI533903,AL2,2143981,1,CV2,ok
data/externalsourcerequired/aamu2025/block2/20503_LeafPhotoA_2025-10-23 14_27_29.580-05_00.jpg,20503_LeafPhotoA_2025-10-23 14_27_29.580,20503,Alabama2025,2.0,21,3,PI533903,AL2,1686578,3,CV2,ok
data/externalsourcerequired/aamu2025/block2/20503_LeafPhotoA_2025-10-23 14_27_40.048-05_00.jpg,20503_LeafPhotoA_2025-10-23 14_27_40.048,20503,Alabama2025,2.0,21,3,PI533903,AL2,1488242,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20506_LeafPhotoA_2025-10-23 14_28_19.566-05_00.jpg,20506_LeafPhotoA_2025-10-23 14_28_19.566,20506,Alabama2025,2.0,21,6,PI548797,AL2,1821658,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20506_LeafPhotoA_2025-10-23 14_28_34.702-05_00.jpg,20506_LeafPhotoA_2025-10-23 14_28_34.702,20506,Alabama2025,2.0,21,6,PI548797,AL2,1313375,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20506_LeafPhotoA_2025-10-23 14_28_44.049-05_00.jpg,20506_LeafPhotoA_2025-10-23 14_28_44.049,20506,Alabama2025,2.0,21,6,PI548797,AL2,1628876,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20507_LeafPhotoA_2025-10-23 14_29_12.318-05_00.jpg,20507_LeafPhotoA_2025-10-23 14_29_12.318,20507,Alabama2025,2.0,21,7,,AL2,2056374,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20507_LeafPhotoA_2025-10-23 14_29_24.694-05_00.jpg,20507_LeafPhotoA_2025-10-23 14_29_24.694,20507,Alabama2025,2.0,21,7,,AL2,1762175,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20507_LeafPhotoA_2025-10-23 14_29_35.225-05_00.jpg,20507_LeafPhotoA_2025-10-23 14_29_35.225,20507,Alabama2025,2.0,21,7,,AL2,2265057,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20510_LeafPhotoA_2025-10-23 14_30_25.768-05_00.jpg,20510_LeafPhotoA_2025-10-23 14_30_25.768,20510,Alabama2025,2.0,21,10,PI533878,AL2,1875645,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20510_LeafPhotoA_2025-10-23 14_30_37.554-05_00.jpg,20510_LeafPhotoA_2025-10-23 14_30_37.554,20510,Alabama2025,2.0,21,10,PI533878,AL2,2151232,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20510_LeafPhotoA_2025-10-23 14_30_46.379-05_00.jpg,20510_LeafPhotoA_2025-10-23 14_30_46.379,20510,Alabama2025,2.0,21,10,PI533878,AL2,1899761,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20512_LeafPhotoA_2025-10-23 14_31_32.791-05_00.jpg,20512_LeafPhotoA_2025-10-23 14_31_32.791,20512,Alabama2025,2.0,21,12,PI533967,AL2,1481876,0,CV2,failed_cropping
data/externalsourcerequired/aamu2025/block2/20512_LeafPhotoA_2025-10-23 14_31_44.863-05_00.jpg,20512_LeafPhotoA_2025-10-23 14_31_44.863,20512,Alabama2025,2.0,21,12,PI533967,AL2,1696736,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20512_LeafPhotoA_2025-10-23 14_31_54.620-05_00.jpg,20512_LeafPhotoA_2025-10-23 14_31_54.620,20512,Alabama2025,2.0,21,12,PI533967,AL2,1760507,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20513_LeafPhotoA_2025-10-23 14_32_19.365-05_00.jpg,20513_LeafPhotoA_2025-10-23 14_32_19.365,20513,Alabama2025,2.0,21,13,,AL2,1762613,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20513_LeafPhotoA_2025-10-23 14_32_30.327-05_00.jpg,20513_LeafPhotoA_2025-10-23 14_32_30.327,20513,Alabama2025,2.0,21,13,,AL2,1584612,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20513_LeafPhotoA_2025-10-23 14_32_38.456-05_00.jpg,20513_LeafPhotoA_2025-10-23 14_32_38.456,20513,Alabama2025,2.0,21,13,,AL2,1507666,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20514_LeafPhotoA_2025-10-23 14_33_12.126-05_00.jpg,20514_LeafPhotoA_2025-10-23 14_33_12.126,20514,Alabama2025,2.0,21,14,,AL2,1592390,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20514_LeafPhotoA_2025-10-23 14_33_23.006-05_00.jpg,20514_LeafPhotoA_2025-10-23 14_33_23.006,20514,Alabama2025,2.0,21,14,,AL2,1650937,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20514_LeafPhotoA_2025-10-23 14_33_33.580-05_00.jpg,20514_LeafPhotoA_2025-10-23 14_33_33.580,20514,Alabama2025,2.0,21,14,,AL2,2183396,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20515_LeafPhotoA_2025-10-23 14_34_05.789-05_00.jpg,20515_LeafPhotoA_2025-10-23 14_34_05.789,20515,Alabama2025,2.0,21,15,PI576428,AL2,3017882,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20515_LeafPhotoA_2025-10-23 14_34_15.862-05_00.jpg,20515_LeafPhotoA_2025-10-23 14_34_15.862,20515,Alabama2025,2.0,21,15,PI576428,AL2,1604144,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20515_LeafPhotoA_2025-10-23 14_34_24.869-05_00.jpg,20515_LeafPhotoA_2025-10-23 14_34_24.869,20515,Alabama2025,2.0,21,15,PI576428,AL2,2546615,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20516_LeafPhotoA_2025-10-23 14_34_42.927-05_00.jpg,20516_LeafPhotoA_2025-10-23 14_34_42.927,20516,Alabama2025,2.0,21,16,PI656076,AL2,1745827,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20516_LeafPhotoA_2025-10-23 14_34_59.590-05_00.jpg,20516_LeafPhotoA_2025-10-23 14_34_59.590,20516,Alabama2025,2.0,21,16,PI656076,AL2,2478107,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20516_LeafPhotoA_2025-10-23 14_35_09.382-05_00.jpg,20516_LeafPhotoA_2025-10-23 14_35_09.382,20516,Alabama2025,2.0,21,16,PI656076,AL2,1432120,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20517_LeafPhotoA_2025-10-23 14_35_38.972-05_00.jpg,20517_LeafPhotoA_2025-10-23 14_35_38.972,20517,Alabama2025,2.0,21,17,PI656051,AL2,2721637,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20517_LeafPhotoA_2025-10-23 14_35_50.501-05_00.jpg,20517_LeafPhotoA_2025-10-23 14_35_50.501,20517,Alabama2025,2.0,21,17,PI656051,AL2,3419464,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20517_LeafPhotoA_2025-10-23 14_36_03.332-05_00.jpg,20517_LeafPhotoA_2025-10-23 14_36_03.332,20517,Alabama2025,2.0,21,17,PI656051,AL2,2635091,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20519_LeafPhotoA_2025-10-23 14_36_54.878-05_00.jpg,20519_LeafPhotoA_2025-10-23 14_36_54.878,20519,Alabama2025,2.0,21,19,PI533991,AL2,1777505,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20519_LeafPhotoA_2025-10-23 14_37_05.767-05_00.jpg,20519_LeafPhotoA_2025-10-23 14_37_05.767,20519,Alabama2025,2.0,21,19,PI533991,AL2,2574619,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20519_LeafPhotoA_2025-10-23 14_37_14.182-05_00.jpg,20519_LeafPhotoA_2025-10-23 14_37_14.182,20519,Alabama2025,2.0,21,19,PI533991,AL2,1452646,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20520_LeafPhotoA_2025-10-23 14_37_36.552-05_00.jpg,20520_LeafPhotoA_2025-10-23 14_37_36.552,20520,Alabama2025,2.0,21,20,PI533954,AL2,1378393,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20520_LeafPhotoA_2025-10-23 14_37_47.113-05_00.jpg,20520_LeafPhotoA_2025-10-23 14_37_47.113,20520,Alabama2025,2.0,21,20,PI533954,AL2,2093368,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20520_LeafPhotoA_2025-10-23 14_37_57.609-05_00.jpg,20520_LeafPhotoA_2025-10-23 14_37_57.609,20520,Alabama2025,2.0,21,20,PI533954,AL2,1176648,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20521_LeafPhotoA_2025-10-23 14_38_26.539-05_00.jpg,20521_LeafPhotoA_2025-10-23 14_38_26.539,20521,Alabama2025,2.0,21,21,PI533986,AL2,2483059,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20521_LeafPhotoA_2025-10-23 14_38_38.214-05_00.jpg,20521_LeafPhotoA_2025-10-23 14_38_38.214,20521,Alabama2025,2.0,21,21,PI533986,AL2,1743002,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20521_LeafPhotoA_2025-10-23 14_38_51.804-05_00.jpg,20521_LeafPhotoA_2025-10-23 14_38_51.804,20521,Alabama2025,2.0,21,21,PI533986,AL2,2154956,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20525_LeafPhotoA_2025-10-23 14_39_58.814-05_00.jpg,20525_LeafPhotoA_2025-10-23 14_39_58.814,20525,Alabama2025,2.0,21,25,PI656047,AL2,1337554,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20525_LeafPhotoA_2025-10-23 14_40_13.313-05_00.jpg,20525_LeafPhotoA_2025-10-23 14_40_13.313,20525,Alabama2025,2.0,21,25,PI656047,AL2,2473319,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20525_LeafPhotoA_2025-10-23 14_40_24.518-05_00.jpg,20525_LeafPhotoA_2025-10-23 14_40_24.518,20525,Alabama2025,2.0,21,25,PI656047,AL2,1739540,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20527_LeafPhotoA_2025-10-23 14_41_34.662-05_00.jpg,20527_LeafPhotoA_2025-10-23 14_41_34.662,20527,Alabama2025,2.0,21,27,,AL2,2432368,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20527_LeafPhotoA_2025-10-23 14_41_46.650-05_00.jpg,20527_LeafPhotoA_2025-10-23 14_41_46.650,20527,Alabama2025,2.0,21,27,,AL2,2311300,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20527_LeafPhotoA_2025-10-23 14_41_58.939-05_00.jpg,20527_LeafPhotoA_2025-10-23 14_41_58.939,20527,Alabama2025,2.0,21,27,,AL2,2251468,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20601_LeafPhotoA_2025-10-23 14_43_50.610-05_00.jpg,20601_LeafPhotoA_2025-10-23 14_43_50.610,20601,Alabama2025,2.0,22,1,PI533962,AL2,1905679,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20601_LeafPhotoA_2025-10-23 14_44_02.214-05_00.jpg,20601_LeafPhotoA_2025-10-23 14_44_02.214,20601,Alabama2025,2.0,22,1,PI533962,AL2,2433458,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20601_LeafPhotoA_2025-10-23 14_44_13.105-05_00.jpg,20601_LeafPhotoA_2025-10-23 14_44_13.105,20601,Alabama2025,2.0,22,1,PI533962,AL2,1317782,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20603_LeafPhotoA_2025-10-23 14_45_11.027-05_00.jpg,20603_LeafPhotoA_2025-10-23 14_45_11.027,20603,Alabama2025,2.0,22,3,PI533943,AL2,1977355,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20603_LeafPhotoA_2025-10-23 14_45_22.663-05_00.jpg,20603_LeafPhotoA_2025-10-23 14_45_22.663,20603,Alabama2025,2.0,22,3,PI533943,AL2,1673138,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20603_LeafPhotoA_2025-10-23 14_45_32.888-05_00.jpg,20603_LeafPhotoA_2025-10-23 14_45_32.888,20603,Alabama2025,2.0,22,3,PI533943,AL2,2188433,0,CV2,failed_cropping
data/externalsourcerequired/aamu2025/block2/20604_LeafPhotoA_2025-10-23 14_45_55.873-05_00.jpg,20604_LeafPhotoA_2025-10-23 14_45_55.873,20604,Alabama2025,2.0,22,4,PI576340,AL2,2351185,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20604_LeafPhotoA_2025-10-23 14_46_10.735-05_00.jpg,20604_LeafPhotoA_2025-10-23 14_46_10.735,20604,Alabama2025,2.0,22,4,PI576340,AL2,2215166,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20604_LeafPhotoA_2025-10-23 14_46_20.013-05_00.jpg,20604_LeafPhotoA_2025-10-23 14_46_20.013,20604,Alabama2025,2.0,22,4,PI576340,AL2,1694621,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20605_LeafPhotoA_2025-10-23 14_46_48.155-05_00.jpg,20605_LeafPhotoA_2025-10-23 14_46_48.155,20605,Alabama2025,2.0,22,5,,AL2,1739652,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20605_LeafPhotoA_2025-10-23 14_47_00.861-05_00.jpg,20605_LeafPhotoA_2025-10-23 14_47_00.861,20605,Alabama2025,2.0,22,5,,AL2,1851503,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20605_LeafPhotoA_2025-10-23 14_47_07.217-05_00.jpg,20605_LeafPhotoA_2025-10-23 14_47_07.217,20605,Alabama2025,2.0,22,5,,AL2,2096635,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20608_LeafPhotoA_2025-10-23 14_48_27.489-05_00.jpg,20608_LeafPhotoA_2025-10-23 14_48_27.489,20608,Alabama2025,2.0,22,8,PI656039,AL2,2616363,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20608_LeafPhotoA_2025-10-23 14_49_05.379-05_00.jpg,20608_LeafPhotoA_2025-10-23 14_49_05.379,20608,Alabama2025,2.0,22,8,PI656039,AL2,2273984,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20608_LeafPhotoA_2025-10-23 14_49_17.238-05_00.jpg,20608_LeafPhotoA_2025-10-23 14_49_17.238,20608,Alabama2025,2.0,22,8,PI656039,AL2,3040701,4,CV2,ok
data/externalsourcerequired/aamu2025/block2/20609_LeafPhotoA_2025-10-23 14_49_35.085-05_00.jpg,20609_LeafPhotoA_2025-10-23 14_49_35.085,20609,Alabama2025,2.0,22,9,PI656053,AL2,2088634,4,CV2,ok
